No.,storeNumber,countryCode,ownershipTypeCode,schedule,slug,latitude,longitude,streetAddressLine1,streetAddressLine2,streetAddressLine3,city,countrySubdivisionCode,postalCode,currentTimeOffset,windowsTimeZoneId,olsonTimeZoneId,GMT,GMT_city,Mon,Tue,Wed,Thu,Fri,Sat,Sun
12569,25140-240095,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",south-neil-carriage-center-2011-s-neil-st-champaign-il-618207219-us,40.091624,-88.246263,2011 S. Neil St.,Null,Null,Champaign,IL,618207219,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12570,11505-104425,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}]",25th-wabash-2500-wabash-avenue-terre-haute-in-478031506-us,39.471313,-87.378517,2500 Wabash Avenue,Null,Null,Terre Haute,IN,478031506,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM
12571,21677-74483,US,LS,"[{'dayName': 'Today', 'hours': '7:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:30 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '11:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '11:00 AM to 4:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:30 AM to 6:00 PM', 'open': True, 'holiday': ''}]",unv-of-illinois-champaign-bookstore-809-s-wright-st-champaign-il-618206219-us,40.108358,-88.229148,809 S Wright St,Null,Null,Champaign,IL,618206219,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,7:30 AM to 6:00 PM,7:30 AM to 6:00 PM,7:30 AM to 6:00 PM,7:30 AM to 6:00 PM,7:30 AM to 6:00 PM,11:00 AM to 4:00 PM,11:00 AM to 4:00 PM
12572,26120-162508,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",university-of-illinois-illini-union-1401-w-green-st-urbana-il-618012953-us,40.10953,-88.226962,1401 W Green St,Null,Null,Urbana,IL,618012953,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM
12573,65431-294219,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 5:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Sunday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 5:00 PM', 'open': True, 'holiday': ''}]",univ-of-illinois-sidney-lu-bldg-1206-w-green-street-urbana-il-61801-us,40.110581,-88.224081,1206 W. Green Street,Null,Null,Urbana,IL,61801,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,7:00 AM to 5:00 PM,7:00 AM to 5:00 PM,7:00 AM to 5:00 PM,7:00 AM to 5:00 PM,7:00 AM to 5:00 PM,Closed,Closed
12574,10636-98525,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",urbana-main-vine-102-n-vine-street-urbana-il-618022727-us,40.112943,-88.20462,102 N Vine Street,Null,Null,Urbana,IL,618022727,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 8:00 PM
12575,57213-289946,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",springfield-mattis-1712-w-springfield-ave-champaign-il-61821-us,40.113465,-88.275944,1712 W. Springfield Ave,Null,Null,Champaign,IL,61821,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12576,52035-279772,US,LS,Null,target-champaign-t-0943-2102-n-prospect-ave-champaign-il-61822-us,40.141727,-88.255072,2102 N. Prospect Ave.,Null,Null,Champaign,IL,61822,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,Null,Null,Null,Null,Null,Null,Null
12577,54748-288479,US,CO,"[{'dayName': 'Today', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:30 AM to 9:00 PM', 'open': True, 'holiday': ''}]",sr-46-new-margaret-5510-east-new-margaret-drive-terre-haute-in-478039,39.441393,-87.332406,5510 East New Margaret Drive,Unit A,Null,Terre Haute,IN,478039225,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,5:30 AM to 9:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM
12578,10448-98526,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",champaign-n-prospect-ave-2702-north-prospect-champaign-il-618221298-us,40.148249,-88.257239,2702 North Prospect,Null,Null,Champaign,IL,618221298,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12579,53846-286067,US,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Monday', 'hours': 'Closed', 'open': False, 'holiday': ''}]",i-74-sr-267-1290-n-green-st-brownsburg-in-461129090-us,39.861862,-86.393138,1290 N Green St,Null,Null,Brownsburg,IN,461129090,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,Closed,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,Closed
12580,11501-104316,US,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Monday', 'hours': 'Closed', 'open': False, 'holiday': ''}]",sr-267-northfield-1085-n-green-street-brownsburg-in-461121066-us,39.858125,-86.391925,1085 N Green Street,Null,Null,Brownsburg,IN,461121066,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,Closed,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,6:00 AM to 8:00 PM,Closed
12581,23264-137467,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 6:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 9:00 AM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",kroger-avon-in-985-108-n-sr-267-avon-in-46123-us,39.765004,-86.401959,108 N SR-267,Null,Null,Avon,IN,46123,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,7:00 AM to 9:00 PM,7:00 AM to 6:00 PM,7:00 AM to 1:00 PM,7:00 AM to 6:00 PM,7:00 AM to 6:00 PM,7:00 AM to 9:00 AM,7:00 AM to 9:00 PM
12582,62736-296330,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",hwy-36-main-street-691-east-main-street-danville-in-46122-us,39.759272,-86.511102,691 East Main Street,Null,Null,Danville,IN,46122,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:30 AM to 8:00 PM,5:30 AM to 8:00 PM
12583,2656-66520,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 1:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': 'Closed', 'open': False, 'holiday': ''}, {'dayName': 'Monday', 'hours': 'Closed', 'open': False, 'holiday': ''}]",plainfield-commons-2671-east-main-st-plainfield-commons-plainfield-in,39.717891,-86.35572,2671 East Main St.,Null,Plainfield Commons,Plainfield,IN,461682710,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,Closed,5:00 AM to 1:00 PM,5:00 AM to 1:00 PM,5:00 AM to 1:00 PM,5:00 AM to 1:00 PM,5:00 AM to 1:00 PM,Closed
12584,54452-286641,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 7:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",us-231-south-1502-s-washington-crawfordsville-in-479333813-us,40.024303,-86.901998,1502 S Washington,Null,Null,Crawfordsville,IN,479333813,-240,US Eastern Standard Time,GMT-05:00 America/Indiana/Indianapolis,GMT-05:00,America/Indiana/Indianapolis,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 7:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM
12585,11922-105252,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}]",lewisville-clemmons-rd-ext-184-2785-lewisville-clemmons-rd-walgreens-development-,36.022618,-80.381471,2785 Lewisville-Clemmons Rd,Null,Walgreens Development,Clemmons,NC,270128715,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM
12586,54165-284484,US,LS,"[{'dayName': 'Today', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '7:00 AM to 8:00 PM', 'open': True, 'holiday': ''}]",harris-teeter-clemmons-228-4150-clemmons-rd-clemmons-nc-27012-us,36.018666,-80.407047,4150 Clemmons Rd.,Null,Null,Clemmons,NC,27012,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM,7:00 AM to 8:00 PM
12587,23557-230825,US,CO,"[{'dayName': 'Today', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:30 AM to 8:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 8:30 PM', 'open': True, 'holiday': ''}]",57th-tenth-475-west-57th-st-new-york-ny-100191772-us,40.769167,-73.988282,475 West 57th st,Null,Null,New York,NY,100191772,-240,Eastern Standard Time,GMT-05:00 America/New_York,GMT-05:00,America/New_York,6:00 AM to 8:30 PM,6:00 AM to 8:30 PM,6:00 AM to 8:30 PM,6:00 AM to 8:30 PM,6:00 AM to 8:30 PM,6:30 AM to 8:00 PM,6:30 AM to 8:00 PM
12588,14270-113849,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}]",80th-university-8001-university-lubbock-tx-794232205-us,33.521448,-101.869961,8001 University,Null,Null,Lubbock,TX,794232205,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 10:00 PM
12589,6775-75980,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 11:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}]",82nd-quaker-4402-82nd-street-lubbock-tx-794243345-us,33.520161,-101.905324,4402 - 82nd Street,Null,Null,Lubbock,TX,794243345,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 11:00 PM,5:00 AM to 11:00 PM,5:00 AM to 10:00 PM
12590,58874-292811,US,CO,"[{'dayName': 'Today', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '5:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '5:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",50th-indiana-3229-50th-st-lubbock-tx-79413-us,33.548418,-101.885943,3229 50th St,Null,Null,Lubbock,TX,79413,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 9:00 PM,5:00 AM to 10:00 PM,5:00 AM to 10:00 PM,5:00 AM to 9:00 PM
12591,49574-267863,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 10:00 PM', 'open': True, 'holiday': ''}]",market-street-lubbock-502-3405-50th-street-lubbock-tx-79403-us,33.547688,-101.88909,3405 50th Street,Null,Null,Lubbock,TX,79403,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM,6:00 AM to 10:00 PM
12592,60659-294534,US,LS,"[{'dayName': 'Today', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Tomorrow', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Thursday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Friday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Saturday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Sunday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}, {'dayName': 'Monday', 'hours': '6:00 AM to 9:00 PM', 'open': True, 'holiday': ''}]",market-street-lubbock-543-4205-98th-street-lubbock-tx-79423-us,33.503145,-101.90295,4205 98th Street,Null,Null,Lubbock,TX,79423,-300,Central Standard Time,GMT-06:00 America/Chicago,GMT-06:00,America/Chicago,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM,6:00 AM to 9:00 PM
